code,name,change_rate,current_price,change_value,buy_price,sell_price,total_volume,total_amount,current_volume,speed_1min,real_change_rate,avg_diff,turnover_rate,order_ratio,total_market_cap,circulating_market_cap,circulation_ratio,speed_4min,deviation_today,deviation_unusual,deviation_10d,deviation_30d,unusual_count_10d,inner_volume,outer_volume,inner_outer_ratio,remark,negative_factor,positive_factor,main_net_volume,volume_ratio,pe_ttm,net_profit,pb_ratio,eps,sub_industry,industry,prev_close,open_price,open_change_rate,auction_turnover,high_price,low_price,change_5d,change_10d,change_20d,ytd_change,amplitude,buy_volume,sell_volume,trade_count,contribution,institution_trend,unusual_type,total_shares,circulating_shares,total_profit,net_profit_growth,bvps,golden_cross_count,retail_count,self_select_time,self_select_price,self_select_profit,listing_date
600759,洲际油气,0.1013,2.61,0.24,2.61,,506106660.0,1292793120.0,1511500.0,0.0,0.1013,2.35,0.12210000000000001,100.0,10828914200.0,10815019900.0,0.9987,0.0,,,,,,292494320.0,213612340.0,1.37,,,,2.38,2.96,26.09,83076094.0,1.23,0.021,油气开采,油气开采及服务,2.37,2.37,0.0,0.0001,2.61,2.37,0.1013,0.083,0.14980000000000002,0.14980000000000002,0.1013,19779200.0,,63370.0,0.05,15.02,,4149009300.0,4143685800.0,235615160.0,-0.4661,2.12,9.0,183.1,,,,1996-10-08
002418,康盛股份,0.1011,5.23,0.48,5.23,,230756530.0,1143393050.0,4617900.0,0.0,0.1011,5.79,0.20309999999999997,100.0,5943372000.0,5943358100.0,1.0,0.0,,,,,,116160661.0,114595869.0,1.01,,,,4.16,1.91,,13832834.0,4.13,0.012,家电零部件,白色家电,4.75,4.75,0.0,0.0024,5.23,4.66,0.2364,0.2482,0.13699999999999998,1.1434,0.12,4028577.0,0.0,91054.0,,32.03,,1136400000.0,1136397340.0,14647036.0,2.4019999999999997,1.27,2.0,-207.4,,,,2010-06-01
000620,盈新发展,0.1008,2.73,0.25,2.73,,478263800.0,1260267430.0,185800.0,0.0,0.1143,3.83,0.1024,100.0,16030055000.0,12753874300.0,0.7956,0.0,,,,,,243725750.0,234538050.0,1.04,,,,1.78,0.88,,-485995910.0,3.58,-0.083,住宅开发,房地产,2.48,2.45,-0.0121,0.0018,2.73,2.41,-0.058600000000000006,0.5167,0.6851999999999999,0.2466,0.129,50854530.0,0.0,86787.0,,15.2,,5871815000.0,4671748800.0,-491996930.0,-6.82,0.76,0.0,-43.65,,,,1996-10-29
000632,三木集团,0.1005,4.6,0.42,4.6,,30664100.0,136654100.0,313600.0,0.0,0.09,3.43,0.0659,100.0,2141390000.0,2141215400.0,0.9998999999999999,0.0,,,,,,18664250.0,11999850.0,1.56,,,,1.49,0.55,,-136649390.0,2.43,-0.294,综合,综合,4.18,4.22,0.0096,0.0016,4.6,4.19,0.050199999999999995,0.15289999999999998,0.201,0.2534,0.0981,15856400.0,0.0,9730.0,,24.82,,465519570.0,465481610.0,-134734410.0,-0.499,1.89,8.0,115.1,,,,1996-11-21
601512,中新集团,0.10039999999999999,10.19,0.93,10.19,,19823853.0,193918180.0,38900.0,0.0,0.1052,4.41,0.0132,100.0,15273689000.0,15273689000.0,1.0,0.0,,,,,,10169850.0,9654003.0,1.05,,,,0.4,3.95,19.22,830062600.0,1.01,0.55,产业地产,房地产,9.26,9.22,-0.0043,0.0,10.19,9.16,0.07150000000000001,0.0817,0.0817,0.3493,0.1112,3272700.0,,22065.0,0.07,57.1,,1498890000.0,1498890000.0,1238899500.0,0.2346,10.06,10.0,-14.98,,,,2019-12-20
002634,棒杰股份,0.10039999999999999,5.59,0.51,5.59,,32669420.0,177108150.0,9400.0,0.0,0.0668,3.32,0.0732,100.0,2567780500.0,2496016300.0,0.9721,0.0,,,,,,16685130.0,15984290.0,1.04,,,,1.43,1.54,,-905064070.0,,-0.34,服装,服装家纺,5.08,5.24,0.0315,0.0014000000000000002,5.59,5.19,0.1362,0.1225,0.13849999999999998,0.4867,0.0787,11999480.0,0.0,16155.0,,26.92,,459352510.0,446514540.0,-1057609570.0,-3.7319999999999998,-1.32,5.0,13.59,,,,2011-12-05
600667,太极实业,0.1003,9.54,0.87,9.54,,389002350.0,3545547700.0,1018300.0,0.0,0.1093,4.91,0.18600000000000003,100.0,19953312000.0,19953312000.0,1.0,0.0,,,,,,220784520.0,168217830.0,1.31,,,,4.05,2.2,34.05,441727820.0,2.31,0.21,工程咨询服务,建筑装饰,8.67,8.6,-0.008100000000000001,0.0003,9.54,8.16,0.0553,0.1778,0.231,0.3978,0.1592,8932000.0,,182832.0,0.09,24.76,,2091542200.0,2091542200.0,626796980.0,-0.1392,4.14,7.0,-137.33,,,,1993-07-28
002772,众兴菌业,0.1003,14.37,1.31,14.37,,17413358.0,240309470.0,17800.0,0.0,0.09609999999999999,4.36,0.0446,100.0,5650878300.0,5606246500.0,0.9921,0.0,,,,,,8102536.0,9310822.0,0.87,,,,0.64,0.5,23.19,204348540.0,1.67,0.545,其他种植业,种植业与林业,13.06,13.11,0.0038,0.0005,14.37,13.1,0.19649999999999998,0.4158,0.4172,1.0325,0.09720000000000001,5480227.0,0.0,26449.0,,39.95,,393241360.0,390135450.0,203787220.0,1.305,8.62,2.0,-37.13,,,,2015-06-26
002163,海南发展,0.1003,14.37,1.31,14.37,,151323500.0,2098898900.0,317900.0,0.0,0.1183,3.83,0.1883,100.0,12142044500.0,11546997300.0,0.951,0.0,,,,,,72965770.0,78357730.0,0.931,,,,1.47,1.91,,-364816830.0,17.24,-0.43,装饰园林,建筑装饰,13.06,12.85,-0.0161,0.0038,14.37,12.85,0.3686,0.3147,0.4047,0.5368999999999999,0.1164,5798700.0,0.0,122702.0,,11.68,,844957870.0,803548880.0,-358153740.0,-0.5665,0.83,0.0,33.76,,,,2007-08-23
000592,平潭发展,0.1003,7.79,0.71,7.79,,146166090.0,1127176830.0,255300.0,0.0,0.011699999999999999,1.11,0.07629999999999999,100.0,15048573000.0,14918570000.0,0.9914000000000001,0.0,,,,,,77305598.0,68860492.0,1.12,,,,0.36,0.47,,31230545.0,7.85,0.017,林业,种植业与林业,7.08,7.7,0.0876,0.0235,7.79,7.52,0.5611,0.9093000000000001,1.2321,1.7143000000000002,0.0381,47370552.0,0.0,69476.0,,5.02,,1931780900.0,1915092400.0,16932484.0,0.3839,0.99,0.0,-60.42,,,,1996-03-27
000555,神州信息,0.1003,20.85,1.9,20.85,,218158440.0,4294002500.0,120400.0,0.0,0.1332,6.16,0.2245,100.0,20344897000.0,20264189000.0,0.996,0.0,,,,,,113048917.0,105109523.0,1.08,,,,1.58,1.49,,-106798002.0,3.67,-0.111,IT服务,IT服务,18.95,18.4,-0.028999999999999998,0.0044,20.85,17.67,0.3726,0.6138,0.5196999999999999,0.8615999999999999,0.1678,5924534.0,0.0,219870.0,0.56,8.25,,975774440.0,971903560.0,-218083470.0,0.09449999999999999,5.68,0.0,209.28,,,,1994-04-08
600475,华光环能,0.1003,17.01,1.55,17.01,,40542267.0,665795470.0,73600.0,0.0,0.1003,3.8,0.043,100.0,16260977000.0,16038486000.0,0.9863,0.0,,,,,,17334915.0,23207352.0,0.747,,,,0.94,2.6,28.66,344313080.0,1.87,0.36,热力,电力,15.46,15.46,0.0,0.0,17.01,15.36,0.0814,0.0766,0.1103,0.9642000000000001,0.1067,4366448.0,,43284.0,0.08,34.91,,955965730.0,942885730.0,626425770.0,-0.2846,9.09,8.0,-64.57,,,,2003-07-21
000777,中核科技,0.1002,23.16,2.11,23.16,,54296940.0,1220966600.0,100400.0,0.0,0.0527,3.2,0.1416,100.0,8879951500.0,8879794800.0,1.0,0.0,,,,,,23452699.0,30844241.0,0.76,,,有,3.61,2.14,39.43,111566680.0,3.88,0.29,金属制品,通用设备,21.05,22.0,0.0451,0.0026,23.16,21.71,0.0629,0.1298,0.2006,0.29410000000000003,0.0689,8248163.0,0.0,68803.0,,38.13,,383417590.0,383410830.0,111717930.0,-0.0358,5.97,10.0,-209.94,,,,1997-07-10
600444,国机通用,0.1002,20.09,1.83,20.09,,11684506.0,233622660.0,34500.0,0.0,0.0409,0.52,0.07980000000000001,100.0,2941616600.0,2941616600.0,1.0,0.0,,,,,,8533756.0,3150750.0,2.71,,,,2.05,2.63,63.2,35929975.0,4.04,0.25,其他专用设备,专用设备,18.26,19.3,0.057,0.0039000000000000003,20.09,19.1,0.07719999999999999,0.0942,0.1566,0.33049999999999996,0.0542,2456094.0,,10246.0,0.01,26.91,,146421930.0,146421930.0,36208624.0,0.21600000000000003,4.97,12.0,140.19,,,,2004-02-19
000901,航天科技,0.1002,20.98,1.91,20.98,,102592527.0,2048108400.0,288675.0,0.0,0.1042,5.33,0.1285,100.0,16746265000.0,16746097000.0,1.0,0.0,,,,,,46957707.0,55634820.0,0.844,,,,3.08,0.86,141.9,94892732.0,3.88,0.119,汽车电子电气系统,汽车零部件,19.07,19.0,-0.0037,0.001,20.98,18.72,0.08869999999999999,0.2692,0.2723,0.9125,0.1185,8865203.0,0.0,105529.0,,32.59,,798201410.0,798193380.0,119299291.0,9.767999999999999,5.41,6.0,-157.12,,,,1999-04-01
002555,三七互娱,0.1001,22.85,2.08,22.85,,57202336.0,1306532850.0,290981.0,0.0,0.0,0.05,0.0358,100.0,50549631000.0,36536403000.0,0.7228,0.0,,,,,,52254204.0,4948132.0,10.56,,,有,1.64,0.73,16.2,2344710600.0,3.76,1.07,游戏,游戏,20.77,22.85,0.1001,0.01,22.85,22.45,0.13970000000000002,0.16519999999999999,0.038599999999999995,0.5387,0.019299999999999998,16341665.0,0.0,32342.0,1.4,34.77,,2212237700.0,1598967300.0,2706682400.0,0.2357,6.08,3.0,195.79,,,,2011-03-02
605598,上海港湾,0.1001,33.18,3.02,33.18,,7965001.0,255272410.0,6500.0,0.0,0.0904,3.75,0.032799999999999996,100.0,8115324000.0,8063297700.0,0.9936,0.0,,,,,,3770679.0,4194322.0,0.899,,,,0.33,0.92,129.1,79203009.0,4.47,0.33,专业工程,建筑装饰,30.16,30.43,0.009000000000000001,0.0004,33.18,30.43,0.0621,0.0958,0.289,0.4882,0.09119999999999999,1875300.0,,18965.0,0.04,23.26,,244584810.0,243016810.0,95883022.0,-0.2725,7.43,8.0,-1.73,,,,2021-09-17
603014,威高血净,0.1001,42.3,3.85,42.3,,1150186.0,48652868.0,300.0,0.0,0.0,-0.0,0.0302,100.0,17670997000.0,1612162400.0,0.09119999999999999,0.0,,,,,,1150186.0,0.0,,,,,2.15,0.54,37.25,340778060.0,2.53,0.85,医疗耗材,医疗器械,38.45,42.3,0.1001,0.0052,42.3,42.3,0.1076,0.1024,0.053200000000000004,0.6058,0.0,6208614.0,,1532.0,,55.19,,417754070.0,38112587.0,406405410.0,0.07919999999999999,16.71,9.0,157.59,,,,2025-05-19
000973,佛塑科技,0.1001,8.57,0.78,8.57,,88412569.0,728395840.0,461500.0,0.0,0.0821,4.25,0.09140000000000001,100.0,8290816600.0,8290816600.0,1.0,0.0,,,,,,39661979.0,48750590.0,0.814,,,,1.85,2.2,68.9,83918908.0,2.85,0.087,膜材料,塑料制品,7.79,7.92,0.0167,,8.57,7.9,0.1058,0.1351,0.187,0.45130000000000003,0.086,8578900.0,0.0,48529.0,,26.6,,967423170.0,967423170.0,99551071.0,0.00826,3.01,4.0,-60.26,,,,2000-05-25
605258,协和电子,0.1001,37.91,3.45,37.91,,7361611.0,269215360.0,7000.0,0.0,0.1001,3.89,0.0837,100.0,3336080000.0,3336080000.0,1.0,0.0,,,,,,3485741.0,3875870.0,0.899,,,,1.59,3.54,48.08,44712052.0,2.79,0.508,印制电路板,元件,34.46,34.46,0.0,,37.91,34.11,0.0966,0.2158,0.09630000000000001,0.2786,0.1103,1365900.0,,18564.0,0.02,32.54,,88000000.0,88000000.0,46771395.0,-0.0403,13.57,2.0,-45.06,,,,2020-12-03
603629,利通电子,0.1001,29.45,2.68,29.45,,37482840.0,1076586570.0,61400.0,0.0,0.0169,2.72,0.1462,100.0,7654938500.0,7551333400.0,0.9865,0.0,,,,,,17372020.0,20110820.0,0.864,,,,2.14,5.05,40.75,215947580.0,4.1,0.83,消费电子零部件及组装,消费电子,26.77,28.96,0.0818,,29.45,27.44,0.2559,0.281,0.171,0.4889,0.0751,5997200.0,,35048.0,0.04,13.43,,259930000.0,256412000.0,278390640.0,3.0980000000000003,7.19,0.0,-300.31,,,,2018-12-24
603122,合富中国,0.1001,10.77,0.98,10.77,,25225380.0,271109160.0,63200.0,0.0,0.0,0.23,0.0634,100.0,4287026900.0,4287026900.0,1.0,0.0,,,,,,20176900.0,5048480.0,4.0,,,,0.74,0.63,,-12386160.0,3.88,-0.03,医药流通,医药商业,9.79,10.77,0.1001,,10.77,10.51,0.6123,0.6828,0.675,0.5654,0.026600000000000002,12363920.0,,15467.0,0.02,12.03,,398052630.0,398052630.0,-14594536.0,-1.466,2.78,0.0,94.24,,,,2022-02-16
600089,特变电工,0.1001,21.54,1.96,21.54,,416423300.0,8661769900.0,1747230.0,0.0,0.0956,3.78,0.0824,100.0,108837152000.0,108837152000.0,1.0,0.0,,,,,,177902660.0,238520640.0,0.746,,,有,1.56,1.48,20.46,5484272000.0,1.58,1.09,综合,综合,19.58,19.66,0.0040999999999999995,,21.54,19.63,0.10460000000000001,0.11779999999999999,0.33049999999999996,0.7245999999999999,0.0975,23497445.0,,397116.0,0.51,19.76,,5052792600.0,5052792600.0,7338849400.0,0.2755,13.62,7.0,-51.68,,,,1997-06-18
603360,百傲化学,0.1001,32.97,3.0,32.97,,30879597.0,973149800.0,48000.0,0.0,0.095,4.86,0.0437,100.0,23284194000.0,23284194000.0,1.0,0.0,,,,,,16257978.0,14621619.0,1.11,,,,0.32,1.75,107.8,124996526.0,15.46,0.18,农药,农化制品,29.97,30.11,0.004699999999999999,,32.97,29.53,0.1307,0.273,0.3246,1.1320000000000001,0.1148,950307.0,,27446.0,0.11,7.44,,706223650.0,706223650.0,152912730.0,-0.5083,2.13,1.0,78.06,,,,2017-02-06
603929,亚翔集成,0.1001,46.71,4.25,46.71,,4590700.0,210924940.0,3100.0,0.0,0.0478,1.8,0.0215,100.0,9966045600.0,9966045600.0,1.0,0.0,,,,,,2138800.0,2451900.0,0.872,,,,0.42,2.06,15.59,442487900.0,5.34,2.07,专业工程,建筑装饰,42.46,44.58,0.0499,,46.71,43.72,0.1637,0.2139,0.0431,0.8154,0.0704,1099900.0,,9260.0,0.05,23.81,,213360000.0,213360000.0,531256480.0,0.00782,8.75,3.0,-4.65,,,,2016-12-30
002912,中新赛克,0.1001,32.54,2.96,32.54,,13201101.0,414481830.0,44400.0,0.0,0.1012,3.86,0.0814,100.0,5556270100.0,5278704200.0,0.95,0.0,,,,,,5916433.0,7284668.0,0.812,,,,1.44,1.57,57.73,-10630722.0,3.39,-0.06,其他计算机设备,计算机设备,29.58,29.55,-0.001,,32.54,29.55,0.0637,0.1061,0.1613,0.2816,0.1011,4172638.0,0.0,21517.0,,27.04,,170752000.0,162222010.0,-10630722.0,0.7736,9.59,8.0,45.38,,,,2017-11-21
605338,巴比食品,0.1,27.6,2.51,27.6,,10586230.0,283290050.0,13000.0,0.0,0.10310000000000001,3.35,0.044199999999999996,100.0,6612039900.0,6612039900.0,1.0,0.0,,,,,,6225030.0,4361200.0,1.43,,,,0.28,4.46,23.33,201217370.0,2.92,0.84,预加工食品,食品加工制造,25.09,25.02,-0.0028000000000000004,,27.6,25.02,0.09609999999999999,0.10710000000000001,0.2084,0.6758,0.10279999999999999,995900.0,,17518.0,0.03,9.69,,239566660.0,239566660.0,258895390.0,0.0351,9.46,6.0,-110.99,,,,2020-10-12
001266,宏英智能,0.1,33.65,3.06,33.65,,8527625.0,270937270.0,156100.0,0.0,0.08650000000000001,6.14,0.1478,100.0,3471662400.0,1941132600.0,0.5590999999999999,0.0,,,,,,6000535.0,2527090.0,2.37,,,,0.7,4.1,84.22,12201383.0,3.7,0.12,工控设备,自动化设备,30.59,30.97,0.0124,,33.65,29.75,0.1368,0.21,0.18280000000000002,0.4721,0.1275,1604250.0,0.0,18055.0,,6.75,,103169760.0,57685962.0,12132168.0,2.048,9.1,1.0,-16.38,,,,2022-02-28
002611,东方精工,0.1,20.9,1.9,20.9,,311847450.0,6358037800.0,364100.0,0.0,0.0524,2.69,0.31120000000000003,100.0,25441285000.0,20945932000.0,0.8233,0.0,,,,,,152814580.0,159032870.0,0.961,,,,0.91,3.17,37.36,510392920.0,4.66,0.43,印刷包装机械,专用设备,19.0,19.86,0.0453,,20.9,19.55,0.1722,0.22870000000000001,0.1598,1.1726,0.0711,5446891.0,0.0,286921.0,,3.23,,1217286340.0,1002197710.0,647188080.0,0.5464,4.48,3.0,164.84,,,,2011-08-30
002492,恒基达鑫,0.1,9.35,0.85,9.35,,20155450.0,185438060.0,22900.0,0.0,0.0859,1.76,0.0507,100.0,3786750000.0,3719754700.0,0.9823000000000001,0.0,,,,,,11051950.0,9103500.0,1.21,,,,0.72,1.73,60.87,52805241.0,2.19,0.13,物流,物流,8.5,8.61,0.0129,,9.35,8.61,0.2127,0.2096,0.2601,0.9520000000000001,0.08710000000000001,4720150.0,0.0,13328.0,,17.52,,405000000.0,397834730.0,58778023.0,-0.052000000000000005,4.27,2.0,79.83,,,,2010-11-02
000955,欣龙控股,0.1,6.82,0.62,6.82,,51480153.0,340138270.0,85900.0,0.0,0.0723,3.43,0.09570000000000001,100.0,3671853900.0,3669112100.0,0.9993000000000001,0.0,,,,,,27030482.0,24449671.0,1.11,,,,1.28,2.18,,230263.0,5.66,0.0,其他纺织,纺织制造,6.2,6.36,0.0258,,6.82,6.24,0.25370000000000004,0.17379999999999998,0.2966,0.6473,0.0935,9131218.0,0.0,25236.0,,20.46,,538395000.0,537992980.0,-1228473.0,1.0170000000000001,1.2,6.0,0.0,,,,1999-12-09
000838,财信发展,0.1,3.08,0.28,3.08,,80123750.0,239227630.0,273800.0,0.0,0.1,3.37,0.076,100.0,3389423500.0,3245598800.0,0.9576,0.0,,,,,,37062650.0,43061100.0,0.861,,,,2.08,2.55,,-18653694.0,8.26,-0.017,住宅开发,房地产,2.8,2.8,0.0,,3.08,2.8,0.06570000000000001,0.1324,0.2126,0.1119,0.1,17816150.0,0.0,24405.0,,33.17,,1100462170.0,1053765860.0,-31193748.0,-2.0909999999999997,0.37,7.0,-174.47,,,,1997-06-26
000572,海马汽车,0.1,7.26,0.66,7.26,,143098980.0,1024362290.0,194600.0,0.0,0.0537,1.54,0.08710000000000001,100.0,11940060500.0,11922757300.0,0.9986,0.0,,,,,,64963932.0,78135048.0,0.831,,,,0.46,0.94,,-74437136.0,7.1,-0.045,乘用车,汽车整车,6.6,6.89,0.043899999999999995,,7.26,6.83,0.2692,0.0868,0.3444,0.7368000000000001,0.0652,19344514.0,0.0,59253.0,,5.9,,1644636400.0,1642253100.0,-152122500.0,-2.327,1.02,4.0,11.76,,,,1994-08-08
603516,淳中科技,0.1,189.97,17.27,189.97,,13963475.0,2611414700.0,3900.0,0.0,0.0672,1.71,0.0687,100.0,38614875000.0,38614875000.0,1.0,0.0,,,,,,6423078.0,7540397.0,0.852,,,,0.77,1.3,7645.0,-29238455.0,27.74,-0.14,其他计算机设备,计算机设备,172.7,178.0,0.030699999999999998,,189.97,176.0,0.1732,0.2622,0.2336,2.4521,0.0809,484100.0,,46801.0,0.18,10.43,,203268280.0,203268280.0,-24486345.0,-1.568,6.85,5.0,-101.28,,,,2018-02-02
603188,亚邦股份,0.1,4.84,0.44,4.84,,51027100.0,240357870.0,16200.0,0.0,0.056799999999999996,2.95,0.0895,100.0,2759622800.0,2759622800.0,1.0,0.0,,,,,,28364650.0,22662450.0,1.25,,,,2.18,4.17,,20634270.0,3.6,0.036,纺织化学用品,化学制品,4.4,4.58,0.0409,,4.84,4.51,0.12560000000000002,0.15789999999999998,0.1892,0.3948,0.075,6993700.0,,25939.0,0.01,35.78,,570170000.0,570170000.0,21416846.0,2.431,1.35,3.0,-24.15,,,,2014-09-09
603163,圣晖集成,0.1,50.49,4.59,50.49,,8232119.0,402472710.0,9500.0,0.0,0.1005,3.48,0.0823,100.0,5049000000.0,5049000000.0,1.0,0.0,,,,,,4500744.0,3731375.0,1.21,,,,1.66,1.56,37.14,95646901.0,4.54,0.96,专业工程,建筑装饰,45.9,45.88,-0.0004,,50.49,45.51,0.1121,0.16579999999999998,0.053899999999999997,0.9669,0.1085,454400.0,,21522.0,0.02,28.3,,100000000.0,100000000.0,129183054.0,0.2909,11.13,5.0,-137.7,,,,2022-10-13
601929,吉视传媒,0.1,4.07,0.37,4.07,,346988090.0,1385701900.0,616600.0,0.0,0.0941,2.07,0.09939999999999999,100.0,14203438000.0,14203438000.0,1.0,0.0,,,,,,158076620.0,188911470.0,0.837,,,有,3.56,1.17,,-346493080.0,2.84,-0.099,电视广播,文化传媒,3.7,3.72,0.0054,,4.07,3.71,0.1151,0.1465,0.1465,1.1765,0.0973,40666835.0,,105646.0,0.07,39.99,,3489788200.0,3489788200.0,-351019870.0,-0.1192,1.43,7.0,-208.94,,,,2012-02-23
600637,东方明珠,0.1,10.67,0.97,10.67,,200966840.0,2110037000.0,154730.0,0.0,0.067,1.76,0.059800000000000006,100.0,35871471000.0,35871471000.0,1.0,0.0,,,,,,123766274.0,77200566.0,1.6,,,,0.7,2.87,72.97,541641490.0,1.2,0.161,电视广播,文化传媒,9.7,10.0,0.030899999999999997,,10.67,9.87,0.1648,0.179,0.0888,0.41700000000000004,0.0825,13256146.0,,87679.0,0.17,11.14,,3361899800.0,3361899800.0,716517010.0,-0.2464,8.88,2.0,113.86,,,,1993-03-16
002134,天津普林,0.1,22.23,2.02,22.23,,17601599.0,379875200.0,7800.0,0.0,0.1005,3.21,0.0716,100.0,5465240300.0,5461850000.0,0.9994,0.0,,,,,,8377401.0,9224198.0,0.908,,,,2.28,3.18,302.9,15117268.0,10.76,0.06,印制电路板,元件,20.21,20.2,-0.0005,,22.23,20.05,0.0713,0.1984,0.058600000000000006,0.1578,0.1079,5290974.0,0.0,17209.0,,37.79,,245849770.0,245697260.0,14662794.0,-0.5114,2.07,5.0,-407.96,,,,2007-05-16
605100,华丰股份,0.0999,34.79,3.16,34.79,,10482456.0,347968110.0,217900.0,0.0,0.0992,5.04,0.0617,100.0,5939696700.0,5911934300.0,0.9953,0.0,,,,,,5891867.0,4590589.0,1.28,,,,0.74,1.8,175.3,12768162.0,3.33,0.07,金属制品,通用设备,31.63,31.65,0.0006,,34.79,31.02,0.21350000000000002,0.2646,0.147,1.3699000000000001,0.1192,903447.0,,23351.0,0.03,21.52,,170730000.0,169932000.0,12973623.0,-0.7567,10.44,1.0,-76.61,,,,2020-08-11
603169,兰石重装,0.0999,9.58,0.87,9.58,,49310250.0,470291790.0,785500.0,0.0,0.0246,0.49,0.0377,100.0,12514275400.0,12514275400.0,1.0,0.0,,,,,,33674100.0,15636150.0,2.15,,,,2.05,0.93,175.2,11196390.0,3.78,0.009,能源及重型设备,专用设备,8.71,9.35,0.0735,,9.58,9.35,0.1542,0.20350000000000001,0.21420000000000003,0.7578,0.0264,19088350.0,,22066.0,0.06,50.3,,1306291800.0,1306291800.0,7478876.0,-0.8833,2.53,6.0,-29.08,,,,2014-10-09
002885,京泉华,0.0999,26.65,2.42,26.65,,39768876.0,1036364480.0,43400.0,0.0,0.047599999999999996,2.44,0.1722,100.0,7219937200.0,6153689000.0,0.8523000000000001,0.0,,,,,,24189444.0,15579432.0,1.55,,,,4.25,1.09,106.6,71866811.0,4.9,0.263,其他电子,其他电子,24.23,25.44,0.0499,,26.65,24.88,0.0851,0.1118,0.3909,0.8731,0.073,1728805.0,0.0,44807.0,,23.75,,270916970.0,230907650.0,77889962.0,0.6973999999999999,5.44,7.0,-307.5,,,,2017-06-27
600556,天下秀,0.0998,6.83,0.62,6.83,,164925700.0,1097687350.0,310400.0,0.0,0.0824,2.81,0.09119999999999999,100.0,12346916400.0,12346916400.0,1.0,0.0,,,,,,77210456.0,87715244.0,0.88,,,有,2.17,0.95,568.2,35656293.0,3.21,0.02,广告营销,文化传媒,6.21,6.31,0.0161,,6.83,6.31,0.2306,0.1675,0.20670000000000002,0.3157,0.0837,17242300.0,,71403.0,0.06,30.66,,1807747600.0,1807747600.0,34181517.0,-0.4549,2.13,1.0,-114.99,,,,2001-08-07
605365,立达信,0.0998,19.83,1.8,19.83,,11064243.0,216162430.0,2000.0,0.0,0.0795,1.62,0.022000000000000002,100.0,9954915300.0,9954915300.0,1.0,0.0,,,,,,7113334.0,3950909.0,1.8,,,,0.56,1.57,37.38,127297259.0,2.67,0.254,LED,光学光电子,18.03,18.37,0.0189,,19.83,18.37,0.1536,0.2818,0.3435,0.2978,0.081,4424237.0,,10028.0,0.05,26.27,,502012880.0,502012880.0,144502950.0,-0.5435,7.43,6.0,13.19,,,,2021-07-20
002140,东华科技,0.0998,12.89,1.17,12.89,,40319369.0,505016920.0,123400.0,0.0,0.0924,3.11,0.0742,100.0,9126298800.0,7004960200.0,0.7676000000000001,0.0,,,,,,26285547.0,14033822.0,1.87,,,,2.02,3.21,19.94,365038080.0,1.97,0.516,专业工程,建筑装饰,11.72,11.8,0.0068000000000000005,,12.89,11.78,0.08869999999999999,0.08869999999999999,0.050499999999999996,0.3248,0.0947,1360100.0,0.0,26364.0,,29.2,,708013870.0,543441440.0,433228910.0,0.1497,6.53,7.0,-45.03,,,,2007-07-12
603823,百合花,0.0998,17.63,1.6,17.63,,43968464.0,764135040.0,9800.0,0.0,0.0,1.56,0.107,100.0,7340562600.0,7246485400.0,0.9872,0.0,,,,,,29651190.0,14317274.0,2.07,,,,1.57,4.74,43.78,135433200.0,3.02,0.32,涂料油墨,化学制品,16.03,17.63,0.0998,,17.63,16.41,0.166,0.147,0.2167,0.9268000000000001,0.0761,3957448.0,,33421.0,0.03,13.51,,416367700.0,411031500.0,177630940.0,-0.0584,5.84,5.0,144.03,,,,2016-12-20
002796,世嘉科技,0.0998,21.71,1.97,21.71,,27209883.0,575404030.0,41600.0,0.0,0.0992,2.85,0.1206,100.0,5480189000.0,4899436400.0,0.894,0.0,,,,,,11106975.0,16102908.0,0.69,,,,1.63,1.47,420.8,-51014826.0,6.4,-0.21,通信网络设备及器件,通信设备,19.74,19.75,0.0005,,21.71,19.7,0.1889,0.2108,0.1981,0.9349,0.1018,3842460.0,0.0,37448.0,,18.41,,252426950.0,225676480.0,-52692379.0,-2.8169999999999997,3.39,3.0,-3.22,,,,2016-05-10
002266,浙富控股,0.0998,4.52,0.41,4.52,,193468760.0,873070100.0,115400.0,0.0,0.0,0.18,0.0395,100.0,23591107000.0,22133541000.0,0.9381999999999999,0.0,,,,,,147963292.0,45505468.0,3.25,,,,1.36,2.03,25.24,738792570.0,2.01,0.14,固废治理,环境治理,4.11,4.52,0.0998,,4.52,4.42,0.036699999999999997,0.0736,0.13849999999999998,0.47229999999999994,0.024300000000000002,26443420.0,0.0,43705.0,0.65,31.71,,5219271400.0,4896801000.0,864115720.0,-0.047599999999999996,2.25,9.0,-8.14,,,,2008-08-06
603030,全筑股份,0.09970000000000001,3.75,0.34,3.75,,156331150.0,573345440.0,136700.0,0.0,0.0776,2.42,0.11869999999999999,100.0,4938500700.0,4938500700.0,1.0,0.0,,,,,,64240701.0,92090449.0,0.698,,,,2.28,1.67,,-89992700.0,5.58,-0.07,装饰园林,建筑装饰,3.41,3.48,0.020499999999999997,,3.75,3.48,0.08070000000000001,0.08380000000000001,0.1981,0.494,0.07919999999999999,29335690.0,,40786.0,0.02,22.41,,1316933520.0,1316933520.0,-79901401.0,-1.6159999999999999,0.67,8.0,-43.66,,,,2015-03-20
